zipcode,category,sale_dollars,sale_volume,city,county,urban_rural_ind,lat_nbr,lon_nbr,x_coord_albers_nbr,y_coord_albers_nbr,high_school,bachelor,unemployment,income,population,pop_white,pop_black,pop_indian,pop_asian,pop_hawai,pop_other,pop_multi
52403,Gin,57736,4410,Cedar Rapids,Linn,U,41.9858,-91.6211,0.37519404,0.01510771,93.2,36.2,4.8,35144,22961,20000,1436,70,519,15,43,878
52403,Brandy,89325,4068,Cedar Rapids,Linn,U,41.9858,-91.6211,0.37519404,0.01510771,93.2,36.2,4.8,35144,22961,20000,1436,70,519,15,43,878
52403,Amaretto,2824,274,Cedar Rapids,Linn,U,41.9858,-91.6211,0.37519404,0.01510771,93.2,36.2,4.8,35144,22961,20000,1436,70,519,15,43,878
52403,Distilled Spirits,2987,146,Cedar Rapids,Linn,U,41.9858,-91.6211,0.37519404,0.01510771,93.2,36.2,4.8,35144,22961,20000,1436,70,519,15,43,878
52403,Schnapps,23990,1902,Cedar Rapids,Linn,U,41.9858,-91.6211,0.37519404,0.01510771,93.2,36.2,4.8,35144,22961,20000,1436,70,519,15,43,878
52553,Misc,1227,56,Eddyville,Wapello,U,41.1553,-92.6367,0.36824042,-0.00331866,96.1,19.5,7.3,27209,1860,1807,0,0,3,0,0,50
52553,Whisky,13896,928,Eddyville,Wapello,U,41.1553,-92.6367,0.36824042,-0.00331866,96.1,19.5,7.3,27209,1860,1807,0,0,3,0,0,50
52553,Rum,3001,190,Eddyville,Wapello,U,41.1553,-92.6367,0.36824042,-0.00331866,96.1,19.5,7.3,27209,1860,1807,0,0,3,0,0,50
52553,Gin,112,8,Eddyville,Wapello,U,41.1553,-92.6367,0.36824042,-0.00331866,96.1,19.5,7.3,27209,1860,1807,0,0,3,0,0,50
52553,Vodka,7199,645,Eddyville,Wapello,U,41.1553,-92.6367,0.36824042,-0.00331866,96.1,19.5,7.3,27209,1860,1807,0,0,3,0,0,50
52553,Brandy,1713,160,Eddyville,Wapello,U,41.1553,-92.6367,0.36824042,-0.00331866,96.1,19.5,7.3,27209,1860,1807,0,0,3,0,0,50
52553,Amaretto,48,4,Eddyville,Wapello,U,41.1553,-92.6367,0.36824042,-0.00331866,96.1,19.5,7.3,27209,1860,1807,0,0,3,0,0,50
52553,Tequila,454,24,Eddyville,Wapello,U,41.1553,-92.6367,0.36824042,-0.00331866,96.1,19.5,7.3,27209,1860,1807,0,0,3,0,0,50
52553,Schnapps,1893,124,Eddyville,Wapello,U,41.1553,-92.6367,0.36824042,-0.00331866,96.1,19.5,7.3,27209,1860,1807,0,0,3,0,0,50
52553,Distilled Spirits,487,23,Eddyville,Wapello,U,41.1553,-92.6367,0.36824042,-0.00331866,96.1,19.5,7.3,27209,1860,1807,0,0,3,0,0,50
52728,Misc,1213,51,Buffalo,Scott,U,41.4572,-90.7258,0.38923271,0.01042082,85.1,2.2,3.7,30889,1093,1070,5,12,0,0,2,4
52728,Rum,6392,419,Buffalo,Scott,U,41.4572,-90.7258,0.38923271,0.01042082,85.1,2.2,3.7,30889,1093,1070,5,12,0,0,2,4
52728,Whisky,12023,803,Buffalo,Scott,U,41.4572,-90.7258,0.38923271,0.01042082,85.1,2.2,3.7,30889,1093,1070,5,12,0,0,2,4
52728,Gin,135,7,Buffalo,Scott,U,41.4572,-90.7258,0.38923271,0.01042082,85.1,2.2,3.7,30889,1093,1070,5,12,0,0,2,4
52728,Vodka,10162,1081,Buffalo,Scott,U,41.4572,-90.7258,0.38923271,0.01042082,85.1,2.2,3.7,30889,1093,1070,5,12,0,0,2,4
52728,Brandy,93,4,Buffalo,Scott,U,41.4572,-90.7258,0.38923271,0.01042082,85.1,2.2,3.7,30889,1093,1070,5,12,0,0,2,4
52728,Tequila,979,42,Buffalo,Scott,U,41.4572,-90.7258,0.38923271,0.01042082,85.1,2.2,3.7,30889,1093,1070,5,12,0,0,2,4
52728,Schnapps,1674,116,Buffalo,Scott,U,41.4572,-90.7258,0.38923271,0.01042082,85.1,2.2,3.7,30889,1093,1070,5,12,0,0,2,4
52079,Amaretto,25,4,Zwingle,Dubuque,U,42.29,-90.7075,0.38400549,0.0243458,92.3,11.8,0,31681,865,858,0,0,0,0,0,7
52245,Whisky,180584,9341,Iowa City,Johnson,U,41.6648,-91.5096,0.37856182,0.01025764,96.4,65.2,4.6,20518,24606,21552,656,16,949,98,696,639
52245,Misc,39083,2213,Iowa City,Johnson,U,41.6648,-91.5096,0.37856182,0.01025764,96.4,65.2,4.6,20518,24606,21552,656,16,949,98,696,639
52245,Brandy,14495,940,Iowa City,Johnson,U,41.6648,-91.5096,0.37856182,0.01025764,96.4,65.2,4.6,20518,24606,21552,656,16,949,98,696,639
52245,Rum,41913,3020,Iowa City,Johnson,U,41.6648,-91.5096,0.37856182,0.01025764,96.4,65.2,4.6,20518,24606,21552,656,16,949,98,696,639
52245,Vodka,118310,10539,Iowa City,Johnson,U,41.6648,-91.5096,0.37856182,0.01025764,96.4,65.2,4.6,20518,24606,21552,656,16,949,98,696,639
52245,Schnapps,7970,600,Iowa City,Johnson,U,41.6648,-91.5096,0.37856182,0.01025764,96.4,65.2,4.6,20518,24606,21552,656,16,949,98,696,639
52245,Tequila,25833,1519,Iowa City,Johnson,U,41.6648,-91.5096,0.37856182,0.01025764,96.4,65.2,4.6,20518,24606,21552,656,16,949,98,696,639
52245,Distilled Spirits,1784,90,Iowa City,Johnson,U,41.6648,-91.5096,0.37856182,0.01025764,96.4,65.2,4.6,20518,24606,21552,656,16,949,98,696,639
52245,Gin,28482,2073,Iowa City,Johnson,U,41.6648,-91.5096,0.37856182,0.01025764,96.4,65.2,4.6,20518,24606,21552,656,16,949,98,696,639
52245,Amaretto,868,75,Iowa City,Johnson,U,41.6648,-91.5096,0.37856182,0.01025764,96.4,65.2,4.6,20518,24606,21552,656,16,949,98,696,639
52345,Misc,2583,94,Urbana,Benton,R,42.2223,-91.8839,0.37058767,0.01787969,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4
52345,Whisky,13717,905,Urbana,Benton,R,42.2223,-91.8839,0.37058767,0.01787969,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4
52345,Gin,145,11,Urbana,Benton,R,42.2223,-91.8839,0.37058767,0.01787969,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4
52345,Vodka,10145,1149,Urbana,Benton,R,42.2223,-91.8839,0.37058767,0.01787969,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4
52345,Rum,7137,455,Urbana,Benton,R,42.2223,-91.8839,0.37058767,0.01787969,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4
52345,Brandy,273,22,Urbana,Benton,R,42.2223,-91.8839,0.37058767,0.01787969,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4
52345,Amaretto,20,3,Urbana,Benton,R,42.2223,-91.8839,0.37058767,0.01787969,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4
52345,Schnapps,449,44,Urbana,Benton,R,42.2223,-91.8839,0.37058767,0.01787969,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4
52345,Distilled Spirits,76,2,Urbana,Benton,R,42.2223,-91.8839,0.37058767,0.01787969,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4
52345,Tequila,380,17,Urbana,Benton,R,42.2223,-91.8839,0.37058767,0.01787969,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4
52352,Rum,3587,257,Walker,Linn,U,42.2717,-91.8003,0.37126283,0.01907821,86.6,17.4,2.3,40263,1668,1641,15,0,0,0,0,12
52352,Whisky,8720,584,Walker,Linn,U,42.2717,-91.8003,0.37126283,0.01907821,86.6,17.4,2.3,40263,1668,1641,15,0,0,0,0,12
52352,Gin,277,20,Walker,Linn,U,42.2717,-91.8003,0.37126283,0.01907821,86.6,17.4,2.3,40263,1668,1641,15,0,0,0,0,12
52352,Vodka,4045,456,Walker,Linn,U,42.2717,-91.8003,0.37126283,0.01907821,86.6,17.4,2.3,40263,1668,1641,15,0,0,0,0,12
52352,Brandy,1269,104,Walker,Linn,U,42.2717,-91.8003,0.37126283,0.01907821,86.6,17.4,2.3,40263,1668,1641,15,0,0,0,0,12
52352,Tequila,592,20,Walker,Linn,U,42.2717,-91.8003,0.37126283,0.01907821,86.6,17.4,2.3,40263,1668,1641,15,0,0,0,0,12
52352,Misc,993,43,Walker,Linn,U,42.2717,-91.8003,0.37126283,0.01907821,86.6,17.4,2.3,40263,1668,1641,15,0,0,0,0,12
52352,Schnapps,716,45,Walker,Linn,U,42.2717,-91.8003,0.37126283,0.01907821,86.6,17.4,2.3,40263,1668,1641,15,0,0,0,0,12
52352,Distilled Spirits,900,33,Walker,Linn,U,42.2717,-91.8003,0.37126283,0.01907821,86.6,17.4,2.3,40263,1668,1641,15,0,0,0,0,12
52352,Amaretto,36,5,Walker,Linn,U,42.2717,-91.8003,0.37126283,0.01907821,86.6,17.4,2.3,40263,1668,1641,15,0,0,0,0,12
52722,Misc,552423,29876,Bettendorf,Scott,U,41.5531,-90.4912,0.39139294,0.01311407,97.3,48.4,4.2,42467,36393,32334,1198,122,1838,0,411,490
52722,Whisky,1550919,76875,Bettendorf,Scott,U,41.5531,-90.4912,0.39139294,0.01311407,97.3,48.4,4.2,42467,36393,32334,1198,122,1838,0,411,490
52627,Schnapps,64939,4898,Fort Madison,Lee,U,40.635,-91.3374,0.387208,-0.00610307,92.5,13.3,8.5,29992,13103,12335,334,0,44,0,58,332
52742,Misc,21776,1717,De Witt,Clinton,U,41.826,-90.539,0.38903236,0.01741959,94.6,25.6,3.4,35787,7778,7496,1,15,100,0,20,146
52742,Whisky,108502,7875,De Witt,Clinton,U,41.826,-90.539,0.38903236,0.01741959,94.6,25.6,3.4,35787,7778,7496,1,15,100,0,20,146
52742,Distilled Spirits,2349,234,De Witt,Clinton,U,41.826,-90.539,0.38903236,0.01741959,94.6,25.6,3.4,35787,7778,7496,1,15,100,0,20,146
52742,Gin,10950,1248,De Witt,Clinton,U,41.826,-90.539,0.38903236,0.01741959,94.6,25.6,3.4,35787,7778,7496,1,15,100,0,20,146
52742,Vodka,61625,6659,De Witt,Clinton,U,41.826,-90.539,0.38903236,0.01741959,94.6,25.6,3.4,35787,7778,7496,1,15,100,0,20,146
52742,Rum,34593,2468,De Witt,Clinton,U,41.826,-90.539,0.38903236,0.01741959,94.6,25.6,3.4,35787,7778,7496,1,15,100,0,20,146
52742,Brandy,6346,516,De Witt,Clinton,U,41.826,-90.539,0.38903236,0.01741959,94.6,25.6,3.4,35787,7778,7496,1,15,100,0,20,146
52742,Tequila,7936,573,De Witt,Clinton,U,41.826,-90.539,0.38903236,0.01741959,94.6,25.6,3.4,35787,7778,7496,1,15,100,0,20,146
52742,Amaretto,2234,271,De Witt,Clinton,U,41.826,-90.539,0.38903236,0.01741959,94.6,25.6,3.4,35787,7778,7496,1,15,100,0,20,146
52742,Schnapps,15484,1488,De Witt,Clinton,U,41.826,-90.539,0.38903236,0.01741959,94.6,25.6,3.4,35787,7778,7496,1,15,100,0,20,146
52776,Misc,13831,718,West Liberty,Muscatine,U,41.5752,-91.2638,0.38206229,0.00988854,78.8,17.5,5.6,30736,4701,3985,6,0,114,12,354,230
52776,Whisky,54716,2987,West Liberty,Muscatine,U,41.5752,-91.2638,0.38206229,0.00988854,78.8,17.5,5.6,30736,4701,3985,6,0,114,12,354,230
52776,Gin,2660,200,West Liberty,Muscatine,U,41.5752,-91.2638,0.38206229,0.00988854,78.8,17.5,5.6,30736,4701,3985,6,0,114,12,354,230
52776,Vodka,37486,3166,West Liberty,Muscatine,U,41.5752,-91.2638,0.38206229,0.00988854,78.8,17.5,5.6,30736,4701,3985,6,0,114,12,354,230
52776,Rum,21262,1380,West Liberty,Muscatine,U,41.5752,-91.2638,0.38206229,0.00988854,78.8,17.5,5.6,30736,4701,3985,6,0,114,12,354,230
52776,Brandy,8421,367,West Liberty,Muscatine,U,41.5752,-91.2638,0.38206229,0.00988854,78.8,17.5,5.6,30736,4701,3985,6,0,114,12,354,230
52776,Tequila,22949,966,West Liberty,Muscatine,U,41.5752,-91.2638,0.38206229,0.00988854,78.8,17.5,5.6,30736,4701,3985,6,0,114,12,354,230
52776,Schnapps,6083,416,West Liberty,Muscatine,U,41.5752,-91.2638,0.38206229,0.00988854,78.8,17.5,5.6,30736,4701,3985,6,0,114,12,354,230
52776,Distilled Spirits,653,31,West Liberty,Muscatine,U,41.5752,-91.2638,0.38206229,0.00988854,78.8,17.5,5.6,30736,4701,3985,6,0,114,12,354,230
52776,Amaretto,629,40,West Liberty,Muscatine,U,41.5752,-91.2638,0.38206229,0.00988854,78.8,17.5,5.6,30736,4701,3985,6,0,114,12,354,230
50046,Rum,4193,340,Cambridge,Story,U,41.8954,-93.5326,0.35299013,0.00522298,96.2,36.3,2.6,41118,1401,1381,6,2,2,0,0,10
50046,Whisky,10213,731,Cambridge,Story,U,41.8954,-93.5326,0.35299013,0.00522298,96.2,36.3,2.6,41118,1401,1381,6,2,2,0,0,10
50046,Gin,625,66,Cambridge,Story,U,41.8954,-93.5326,0.35299013,0.00522298,96.2,36.3,2.6,41118,1401,1381,6,2,2,0,0,10
50046,Vodka,5308,543,Cambridge,Story,U,41.8954,-93.5326,0.35299013,0.00522298,96.2,36.3,2.6,41118,1401,1381,6,2,2,0,0,10
50046,Misc,960,78,Cambridge,Story,U,41.8954,-93.5326,0.35299013,0.00522298,96.2,36.3,2.6,41118,1401,1381,6,2,2,0,0,10
50046,Brandy,464,30,Cambridge,Story,U,41.8954,-93.5326,0.35299013,0.00522298,96.2,36.3,2.6,41118,1401,1381,6,2,2,0,0,10
50046,Tequila,935,75,Cambridge,Story,U,41.8954,-93.5326,0.35299013,0.00522298,96.2,36.3,2.6,41118,1401,1381,6,2,2,0,0,10
50046,Schnapps,2220,100,Cambridge,Story,U,41.8954,-93.5326,0.35299013,0.00522298,96.2,36.3,2.6,41118,1401,1381,6,2,2,0,0,10
50046,Distilled Spirits,305,21,Cambridge,Story,U,41.8954,-93.5326,0.35299013,0.00522298,96.2,36.3,2.6,41118,1401,1381,6,2,2,0,0,10
50046,Amaretto,10,2,Cambridge,Story,U,41.8954,-93.5326,0.35299013,0.00522298,96.2,36.3,2.6,41118,1401,1381,6,2,2,0,0,10
50048,Rum,5208,302,Casey,Guthrie,R,41.5085,-94.519,0.34339386,-0.00543108,92.9,11.6,2.7,30705,784,764,0,0,0,0,0,20
51031,Tequila,74429,5181,Le Mars,Plymouth,R,42.7952,-96.1718,0.31634462,0.0098387,90.9,19.5,3.6,36519,12130,11246,87,44,79,42,434,198
51031,Distilled Spirits,5500,286,Le Mars,Plymouth,R,42.7952,-96.1718,0.31634462,0.0098387,90.9,19.5,3.6,36519,12130,11246,87,44,79,42,434,198
51031,Gin,24907,1891,Le Mars,Plymouth,R,42.7952,-96.1718,0.31634462,0.0098387,90.9,19.5,3.6,36519,12130,11246,87,44,79,42,434,198
51031,Amaretto,4279,411,Le Mars,Plymouth,R,42.7952,-96.1718,0.31634462,0.0098387,90.9,19.5,3.6,36519,12130,11246,87,44,79,42,434,198
51031,Schnapps,74943,5811,Le Mars,Plymouth,R,42.7952,-96.1718,0.31634462,0.0098387,90.9,19.5,3.6,36519,12130,11246,87,44,79,42,434,198
51245,Tequila,2542,131,Primghar,O'Brien,R,43.0827,-95.6221,0.32128886,0.01683762,88.7,18.4,1.8,31528,1239,1124,10,0,7,0,93,5
51245,Amaretto,336,50,Primghar,O'Brien,R,43.0827,-95.6221,0.32128886,0.01683762,88.7,18.4,1.8,31528,1239,1124,10,0,7,0,93,5
51245,Whisky,37348,2531,Primghar,O'Brien,R,43.0827,-95.6221,0.32128886,0.01683762,88.7,18.4,1.8,31528,1239,1124,10,0,7,0,93,5
51245,Gin,626,52,Primghar,O'Brien,R,43.0827,-95.6221,0.32128886,0.01683762,88.7,18.4,1.8,31528,1239,1124,10,0,7,0,93,5
51245,Vodka,16194,1562,Primghar,O'Brien,R,43.0827,-95.6221,0.32128886,0.01683762,88.7,18.4,1.8,31528,1239,1124,10,0,7,0,93,5
51245,Rum,18208,1244,Primghar,O'Brien,R,43.0827,-95.6221,0.32128886,0.01683762,88.7,18.4,1.8,31528,1239,1124,10,0,7,0,93,5
51245,Brandy,1897,188,Primghar,O'Brien,R,43.0827,-95.6221,0.32128886,0.01683762,88.7,18.4,1.8,31528,1239,1124,10,0,7,0,93,5
51245,Misc,6050,324,Primghar,O'Brien,R,43.0827,-95.6221,0.32128886,0.01683762,88.7,18.4,1.8,31528,1239,1124,10,0,7,0,93,5
51245,Schnapps,8196,663,Primghar,O'Brien,R,43.0827,-95.6221,0.32128886,0.01683762,88.7,18.4,1.8,31528,1239,1124,10,0,7,0,93,5
51245,Distilled Spirits,34,2,Primghar,O'Brien,R,43.0827,-95.6221,0.32128886,0.01683762,88.7,18.4,1.8,31528,1239,1124,10,0,7,0,93,5
51346,Misc,8974,547,Hartley,O'Brien,R,43.1793,-95.4672,0.32258078,0.01907886,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45
51346,Tequila,3760,234,Hartley,O'Brien,R,43.1793,-95.4672,0.32258078,0.01907886,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45
51346,Whisky,70098,5900,Hartley,O'Brien,R,43.1793,-95.4672,0.32258078,0.01907886,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45
51346,Vodka,25081,2804,Hartley,O'Brien,R,43.1793,-95.4672,0.32258078,0.01907886,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45
51346,Gin,2856,288,Hartley,O'Brien,R,43.1793,-95.4672,0.32258078,0.01907886,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45
51346,Rum,21525,1423,Hartley,O'Brien,R,43.1793,-95.4672,0.32258078,0.01907886,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45
51346,Brandy,2368,222,Hartley,O'Brien,R,43.1793,-95.4672,0.32258078,0.01907886,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45
51346,Amaretto,379,40,Hartley,O'Brien,R,43.1793,-95.4672,0.32258078,0.01907886,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45
51346,Schnapps,7410,588,Hartley,O'Brien,R,43.1793,-95.4672,0.32258078,0.01907886,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45
51346,Distilled Spirits,191,8,Hartley,O'Brien,R,43.1793,-95.4672,0.32258078,0.01907886,89.9,13.5,1.8,31224,2352,2237,12,13,21,0,24,45
51449,Whisky,52981,4392,Lake City,Calhoun,R,42.2653,-94.734,0.33645867,0.00648581,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21
51449,Gin,3402,349,Lake City,Calhoun,R,42.2653,-94.734,0.33645867,0.00648581,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21
51449,Vodka,19281,2218,Lake City,Calhoun,R,42.2653,-94.734,0.33645867,0.00648581,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21
51449,Misc,7639,462,Lake City,Calhoun,R,42.2653,-94.734,0.33645867,0.00648581,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21
51449,Rum,20528,1452,Lake City,Calhoun,R,42.2653,-94.734,0.33645867,0.00648581,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21
51449,Brandy,2605,239,Lake City,Calhoun,R,42.2653,-94.734,0.33645867,0.00648581,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21
51449,Tequila,3277,178,Lake City,Calhoun,R,42.2653,-94.734,0.33645867,0.00648581,88.4,22.4,3.8,25239,2126,2066,27,0,12,0,0,21
52162,Rum,4660,336,Postville,Allamakee,R,43.0876,-91.5668,0.36881757,0.03375014,77.1,11.7,4.5,28139,3375,3044,172,27,17,2,41,72
52162,Brandy,2444,166,Postville,Allamakee,R,43.0876,-91.5668,0.36881757,0.03375014,77.1,11.7,4.5,28139,3375,3044,172,27,17,2,41,72
52162,Tequila,1670,124,Postville,Allamakee,R,43.0876,-91.5668,0.36881757,0.03375014,77.1,11.7,4.5,28139,3375,3044,172,27,17,2,41,72
52162,Amaretto,118,9,Postville,Allamakee,R,43.0876,-91.5668,0.36881757,0.03375014,77.1,11.7,4.5,28139,3375,3044,172,27,17,2,41,72
52162,Schnapps,2611,268,Postville,Allamakee,R,43.0876,-91.5668,0.36881757,0.03375014,77.1,11.7,4.5,28139,3375,3044,172,27,17,2,41,72
52205,Vodka,148315,16417,Anamosa,Jones,R,42.1071,-91.2837,0.37840902,0.0186597,91.8,15.6,6.8,29548,8685,7907,402,124,79,0,38,135
52205,Misc,55608,3160,Anamosa,Jones,R,42.1071,-91.2837,0.37840902,0.0186597,91.8,15.6,6.8,29548,8685,7907,402,124,79,0,38,135
52205,Whisky,224886,16470,Anamosa,Jones,R,42.1071,-91.2837,0.37840902,0.0186597,91.8,15.6,6.8,29548,8685,7907,402,124,79,0,38,135
52205,Gin,7868,688,Anamosa,Jones,R,42.1071,-91.2837,0.37840902,0.0186597,91.8,15.6,6.8,29548,8685,7907,402,124,79,0,38,135
52205,Rum,106719,7642,Anamosa,Jones,R,42.1071,-91.2837,0.37840902,0.0186597,91.8,15.6,6.8,29548,8685,7907,402,124,79,0,38,135
52205,Brandy,10324,762,Anamosa,Jones,R,42.1071,-91.2837,0.37840902,0.0186597,91.8,15.6,6.8,29548,8685,7907,402,124,79,0,38,135
52205,Tequila,25349,1732,Anamosa,Jones,R,42.1071,-91.2837,0.37840902,0.0186597,91.8,15.6,6.8,29548,8685,7907,402,124,79,0,38,135
52205,Amaretto,1442,182,Anamosa,Jones,R,42.1071,-91.2837,0.37840902,0.0186597,91.8,15.6,6.8,29548,8685,7907,402,124,79,0,38,135
52205,Schnapps,37267,2982,Anamosa,Jones,R,42.1071,-91.2837,0.37840902,0.0186597,91.8,15.6,6.8,29548,8685,7907,402,124,79,0,38,135
52205,Distilled Spirits,2898,200,Anamosa,Jones,R,42.1071,-91.2837,0.37840902,0.0186597,91.8,15.6,6.8,29548,8685,7907,402,124,79,0,38,135
52405,Misc,151704,9534,Cedar Rapids,Linn,U,41.9811,-91.7134,0.37413007,0.01461341,95.6,25.7,4.9,34931,25420,22915,1223,30,525,0,17,710
52405,Vodka,502439,48614,Cedar Rapids,Linn,U,41.9811,-91.7134,0.37413007,0.01461341,95.6,25.7,4.9,34931,25420,22915,1223,30,525,0,17,710
52405,Whisky,594290,39732,Cedar Rapids,Linn,U,41.9811,-91.7134,0.37413007,0.01461341,95.6,25.7,4.9,34931,25420,22915,1223,30,525,0,17,710
52405,Rum,262456,19145,Cedar Rapids,Linn,U,41.9811,-91.7134,0.37413007,0.01461341,95.6,25.7,4.9,34931,25420,22915,1223,30,525,0,17,710
52405,Schnapps,93767,7282,Cedar Rapids,Linn,U,41.9811,-91.7134,0.37413007,0.01461341,95.6,25.7,4.9,34931,25420,22915,1223,30,525,0,17,710
52405,Tequila,88596,5277,Cedar Rapids,Linn,U,41.9811,-91.7134,0.37413007,0.01461341,95.6,25.7,4.9,34931,25420,22915,1223,30,525,0,17,710
52405,Distilled Spirits,5384,251,Cedar Rapids,Linn,U,41.9811,-91.7134,0.37413007,0.01461341,95.6,25.7,4.9,34931,25420,22915,1223,30,525,0,17,710
52405,Gin,43135,3732,Cedar Rapids,Linn,U,41.9811,-91.7134,0.37413007,0.01461341,95.6,25.7,4.9,34931,25420,22915,1223,30,525,0,17,710
52405,Brandy,111797,5943,Cedar Rapids,Linn,U,41.9811,-91.7134,0.37413007,0.01461341,95.6,25.7,4.9,34931,25420,22915,1223,30,525,0,17,710
52405,Amaretto,4530,408,Cedar Rapids,Linn,U,41.9811,-91.7134,0.37413007,0.01461341,95.6,25.7,4.9,34931,25420,22915,1223,30,525,0,17,710
52655,Misc,63798,3476,West Burlington,Des Moines,U,40.8282,-91.1766,0.38791029,-0.00213995,91.4,14.9,6.4,25079,4606,4232,135,0,50,0,0,189
52655,Tequila,43079,2934,West Burlington,Des Moines,U,40.8282,-91.1766,0.38791029,-0.00213995,91.4,14.9,6.4,25079,4606,4232,135,0,50,0,0,189
52655,Vodka,199370,17485,West Burlington,Des Moines,U,40.8282,-91.1766,0.38791029,-0.00213995,91.4,14.9,6.4,25079,4606,4232,135,0,50,0,0,189
52655,Whisky,227260,14334,West Burlington,Des Moines,U,40.8282,-91.1766,0.38791029,-0.00213995,91.4,14.9,6.4,25079,4606,4232,135,0,50,0,0,189
52655,Rum,104500,7507,West Burlington,Des Moines,U,40.8282,-91.1766,0.38791029,-0.00213995,91.4,14.9,6.4,25079,4606,4232,135,0,50,0,0,189
52655,Brandy,54893,2192,West Burlington,Des Moines,U,40.8282,-91.1766,0.38791029,-0.00213995,91.4,14.9,6.4,25079,4606,4232,135,0,50,0,0,189
51248,Distilled Spirits,164,8,Sanborn,O'Brien,R,43.1872,-95.6567,0.32030007,0.01848064,89.7,15.5,2.7,30975,1782,1721,10,0,0,0,33,18
51347,Distilled Spirits,124,5,Lake Park,Dickinson,U,43.446,-95.3221,0.32279483,0.02417214,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12
51347,Whisky,13013,1080,Lake Park,Dickinson,U,43.446,-95.3221,0.32279483,0.02417214,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12
51347,Gin,367,47,Lake Park,Dickinson,U,43.446,-95.3221,0.32279483,0.02417214,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12
51347,Vodka,6635,808,Lake Park,Dickinson,U,43.446,-95.3221,0.32279483,0.02417214,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12
51347,Rum,5660,377,Lake Park,Dickinson,U,43.446,-95.3221,0.32279483,0.02417214,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12
51347,Brandy,449,42,Lake Park,Dickinson,U,43.446,-95.3221,0.32279483,0.02417214,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12
51347,Misc,2806,142,Lake Park,Dickinson,U,43.446,-95.3221,0.32279483,0.02417214,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12
51347,Tequila,792,63,Lake Park,Dickinson,U,43.446,-95.3221,0.32279483,0.02417214,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12
51347,Schnapps,767,60,Lake Park,Dickinson,U,43.446,-95.3221,0.32279483,0.02417214,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12
51347,Amaretto,23,4,Lake Park,Dickinson,U,43.446,-95.3221,0.32279483,0.02417214,95.3,22.3,5.2,31536,1443,1428,0,0,2,0,1,12
51462,Whisky,10129,652,Scranton,Greene,R,42.0219,-94.55,0.34006022,0.00311734,93.6,13.6,8.5,26513,1005,976,0,0,5,0,0,24
51462,Gin,116,11,Scranton,Greene,R,42.0219,-94.55,0.34006022,0.00311734,93.6,13.6,8.5,26513,1005,976,0,0,5,0,0,24
51462,Vodka,4297,461,Scranton,Greene,R,42.0219,-94.55,0.34006022,0.00311734,93.6,13.6,8.5,26513,1005,976,0,0,5,0,0,24
51462,Rum,4121,293,Scranton,Greene,R,42.0219,-94.55,0.34006022,0.00311734,93.6,13.6,8.5,26513,1005,976,0,0,5,0,0,24
51462,Brandy,76,7,Scranton,Greene,R,42.0219,-94.55,0.34006022,0.00311734,93.6,13.6,8.5,26513,1005,976,0,0,5,0,0,24
51462,Tequila,556,29,Scranton,Greene,R,42.0219,-94.55,0.34006022,0.00311734,93.6,13.6,8.5,26513,1005,976,0,0,5,0,0,24
51462,Misc,904,38,Scranton,Greene,R,42.0219,-94.55,0.34006022,0.00311734,93.6,13.6,8.5,26513,1005,976,0,0,5,0,0,24
